subject,modeldate,party,approve_estimate,disapprove_estimate,timestamp
Trump,2021-22-02,R,76.134851,20.298546,2021-22-02 19:55
Biden,2021-22-02,all,60.112571,31.262336,2021-22-02 19:55
Trump,2021-22-02,all,38.269632,57.854772,2021-22-02 19:55
Biden,2021-21-02,I,53.025926,31.484725,2021-22-02 09:35
Biden,2021-21-02,R,23.682494,65.562664,2021-22-02 09:35
Trump,2021-21-02,all,38.269632,57.854772,2021-22-02 09:35
Trump,2021-21-02,I,35.865281,57.707884,2021-22-02 09:35
Trump,2021-21-02,R,76.134851,20.298546,2021-22-02 09:35
Trump,2021-21-02,D,8.770641,88.884887,2021-22-02 09:35
Biden,2021-21-02,all,58.713016,31.619681,2021-22-02 09:35
Biden,2021-21-02,D,90.526469,4.7585552,2021-22-02 09:35
Trump,2021-20-02,R,76.134851,20.298546,2021-22-02 09:35
Trump,2021-20-02,all,38.269632,57.854772,2021-22-02 09:35
Biden,2021-20-02,I,53.025926,31.484725,2021-22-02 09:35
Trump,2021-20-02,I,35.865281,57.707884,2021-22-02 09:35
Biden,2021-20-02,all,58.713016,31.619681,2021-22-02 09:35
Biden,2021-20-02,D,90.526469,4.7585552,2021-22-02 09:35
Biden,2021-20-02,R,23.682494,65.562664,2021-22-02 09:35
Trump,2021-20-02,D,8.770641,88.884887,2021-22-02 09:35
Biden,2021-19-02,D,90.828601,4.8610608,2021-19-02 13:50
Trump,2021-19-02,D,8.770641,88.884887,2021-19-02 13:50
Biden,2021-19-02,I,53.638216,31.312279,2021-19-02 13:50
Trump,2021-19-02,I,35.865281,57.707884,2021-19-02 13:50
Biden,2021-19-02,R,23.979327,65.376595,2021-19-02 13:50
Trump,2021-19-02,R,76.134851,20.298546,2021-19-02 13:50
Biden,2021-19-02,all,58.807368,31.547412,2021-19-02 13:50
Trump,2021-19-02,all,38.269632,57.854772,2021-19-02 13:50
Biden,2021-18-02,R,24.288104,65.415835,2021-19-02 05:55
Trump,2021-18-02,D,8.770641,88.884887,2021-19-02 05:55
Biden,2021-18-02,I,53.868874,30.940607,2021-19-02 05:55
Trump,2021-18-02,I,35.865281,57.707884,2021-19-02 05:55
Biden,2021-18-02,D,90.973356,4.7376439,2021-19-02 05:55
Trump,2021-18-02,R,76.134851,20.298546,2021-19-02 05:55
Biden,2021-18-02,all,58.618039,31.161181,2021-19-02 05:55
Trump,2021-18-02,all,38.269632,57.854772,2021-19-02 05:55
Biden,2021-17-02,D,90.973356,4.7376439,2021-17-02 12:25
Trump,2021-17-02,D,8.770641,88.884887,2021-17-02 12:25
Biden,2021-17-02,I,53.868874,30.940607,2021-17-02 12:25
Trump,2021-17-02,I,35.865281,57.707884,2021-17-02 12:25
Biden,2021-17-02,R,24.288104,65.415835,2021-17-02 12:25
Trump,2021-17-02,R,76.134851,20.298546,2021-17-02 12:25
Biden,2021-17-02,all,58.618039,31.161181,2021-17-02 12:25
Trump,2021-17-02,all,38.269632,57.854772,2021-17-02 12:25
Biden,2021-16-02,D,89.230799,6.2759754,2021-16-02 09:45
Trump,2021-16-02,D,8.770641,88.884887,2021-16-02 09:45
Biden,2021-16-02,I,49.203801,33.035656,2021-16-02 09:45
Trump,2021-16-02,I,35.865281,57.707884,2021-16-02 09:45
Biden,2021-16-02,R,25.938756,61.836947,2021-16-02 09:45
Trump,2021-16-02,R,76.134851,20.298546,2021-16-02 09:45
Biden,2021-16-02,all,58.636097,30.156285,2021-16-02 09:45
Trump,2021-16-02,all,38.269632,57.854772,2021-16-02 09:45
Trump,2021-15-02,D,8.812404,88.85838,2021-15-02 17:31
Trump,2021-15-02,all,38.27279,57.86994,2021-15-02 17:32
Biden,2021-15-02,I,49.2038,33.03566,2021-15-02 17:31
Trump,2021-15-02,I,35.86488,57.75117,2021-15-02 17:31
Biden,2021-15-02,R,25.93876,61.83694,2021-15-02 17:32
Biden,2021-15-02,all,58.6361,30.15629,2021-15-02 17:32
Biden,2021-15-02,D,89.2308,6.275975,2021-15-02 17:31
Trump,2021-15-02,R,76.12318,20.32731,2021-15-02 17:32
Trump,2021-14-02,R,76.12318,20.32731,2021-15-02 17:32
Trump,2021-14-02,I,35.86488,57.75117,2021-15-02 17:31
Biden,2021-14-02,D,89.2308,6.275975,2021-15-02 17:31
Trump,2021-14-02,D,8.812404,88.85838,2021-15-02 17:31
Trump,2021-14-02,all,38.27279,57.86994,2021-15-02 17:32
Biden,2021-14-02,all,58.6361,30.15629,2021-15-02 17:32
Biden,2021-14-02,R,25.93876,61.83694,2021-15-02 17:32
Biden,2021-14-02,I,49.2038,33.03566,2021-15-02 17:31
Biden,2021-13-02,D,89.2308,6.275975,2021-15-02 17:31
Trump,2021-13-02,I,35.86488,57.75117,2021-15-02 17:32
Biden,2021-13-02,R,25.93876,61.83694,2021-15-02 17:32
Biden,2021-13-02,I,49.2038,33.03566,2021-15-02 17:31
Trump,2021-13-02,R,76.12318,20.32731,2021-15-02 17:32
Biden,2021-13-02,all,58.6361,30.15629,2021-15-02 17:32
Trump,2021-13-02,all,38.27279,57.86994,2021-15-02 17:32
Trump,2021-13-02,D,8.812404,88.85838,2021-15-02 17:31
Trump,2021-12-02,I,35.86488,57.75117,2021-12-02 10:56
Trump,2021-12-02,all,38.27279,57.86994,2021-12-02 10:56
Trump,2021-12-02,R,76.12318,20.32731,2021-12-02 10:56
Biden,2021-12-02,all,58.21094,29.65543,2021-12-02 10:56
Trump,2021-12-02,D,8.812404,88.85838,2021-12-02 10:56
Biden,2021-12-02,R,25.93876,61.83694,2021-12-02 10:56
Biden,2021-12-02,D,89.2308,6.275975,2021-12-02 10:56
Biden,2021-12-02,I,49.2038,33.03566,2021-12-02 10:56
Biden,2021-11-02,I,49.2038,33.03566,2021-12-02 10:56
Trump,2021-11-02,all,38.27279,57.86994,2021-12-02 10:56
Biden,2021-11-02,all,58.21094,29.65543,2021-12-02 10:56
Biden,2021-11-02,R,25.93876,61.83694,2021-12-02 10:56
Biden,2021-11-02,D,89.2308,6.275975,2021-12-02 10:56
Trump,2021-11-02,D,8.812404,88.85838,2021-12-02 10:56
Trump,2021-11-02,R,76.12318,20.32731,2021-12-02 10:56
Trump,2021-11-02,I,35.86488,57.75117,2021-12-02 10:56
Biden,2021-10-02,D,89.27377,6.037415,2021-10-02 14:13
Trump,2021-10-02,D,8.812404,88.85838,2021-10-02 14:13
Biden,2021-10-02,I,50.44179,32.4197,2021-10-02 14:13
Trump,2021-10-02,I,35.86488,57.75117,2021-10-02 14:13
Biden,2021-10-02,R,26.02427,61.47264,2021-10-02 14:13
Trump,2021-10-02,R,76.12318,20.32731,2021-10-02 14:13
Biden,2021-10-02,all,58.2642,29.43925,2021-10-02 14:13
Trump,2021-10-02,all,38.27279,57.86994,2021-10-02 14:13
Trump,2021-09-02,all,38.27279,57.86994,2021-10-02 13:59
Trump,2021-09-02,I,35.86488,57.75117,2021-10-02 13:59
Trump,2021-09-02,D,8.812404,88.85838,2021-10-02 13:59
Biden,2021-09-02,R,26.02427,61.47264,2021-10-02 13:59
Biden,2021-09-02,D,89.27377,6.037415,2021-10-02 13:59
Biden,2021-09-02,I,50.44179,32.4197,2021-10-02 13:59
Biden,2021-09-02,all,58.2642,29.43925,2021-10-02 13:59
Trump,2021-09-02,R,76.12318,20.32731,2021-10-02 13:59
Biden,2021-08-02,R,27.64291,59.79015,2021-08-02 11:10
Trump,2021-08-02,D,8.812404,88.85838,2021-08-02 11:08
Trump,2021-08-02,all,38.27279,57.86994,2021-08-02 11:11
Biden,2021-08-02,all,58.75785,29.08181,2021-08-02 11:11
Trump,2021-08-02,R,76.12318,20.32731,2021-08-02 11:10
Biden,2021-08-02,D,88.80172,5.987051,2021-08-02 11:08
Trump,2021-08-02,I,35.86488,57.75117,2021-08-02 11:09
Biden,2021-08-02,I,51.32995,30.06501,2021-08-02 11:09
Trump,2021-07-02,D,8.812404,88.85838,2021-08-02 11:08
Trump,2021-07-02,R,76.12318,20.32731,2021-08-02 11:10
Trump,2021-07-02,I,35.86488,57.75117,2021-08-02 11:09
Biden,2021-07-02,I,51.32995,30.06501,2021-08-02 11:09
Biden,2021-07-02,R,27.64291,59.79015,2021-08-02 11:10
Trump,2021-07-02,all,38.27279,57.86994,2021-08-02 11:11
Biden,2021-07-02,all,58.75785,29.08181,2021-08-02 11:11
Biden,2021-07-02,D,88.80172,5.987051,2021-08-02 11:08
Trump,2021-06-02,R,76.12318,20.32731,2021-08-02 11:10
Trump,2021-06-02,all,38.27279,57.86994,2021-08-02 11:11
Biden,2021-06-02,D,88.80172,5.987051,2021-08-02 11:08
Trump,2021-06-02,D,8.812404,88.85838,2021-08-02 11:08
Biden,2021-06-02,I,51.32995,30.06501,2021-08-02 11:09
Trump,2021-06-02,I,35.86488,57.75117,2021-08-02 11:09
Biden,2021-06-02,all,58.75785,29.08181,2021-08-02 11:11
Biden,2021-06-02,R,27.64291,59.79015,2021-08-02 11:10
Biden,2021-05-02,I,51.32995,30.06501,2021-08-02 11:09
Trump,2021-05-02,I,35.86488,57.75117,2021-08-02 11:09
Trump,2021-05-02,D,8.812404,88.85838,2021-08-02 11:08
Trump,2021-05-02,all,38.27279,57.86994,2021-08-02 11:11
Biden,2021-05-02,all,58.49546,28.46085,2021-08-02 11:11
Biden,2021-05-02,D,88.80172,5.987051,2021-08-02 11:08
Trump,2021-05-02,R,76.12318,20.32731,2021-08-02 11:10
Biden,2021-05-02,R,27.64291,59.79015,2021-08-02 11:10
Trump,2021-04-02,all,38.27279,57.86994,2021-08-02 11:11
Biden,2021-04-02,I,51.32995,30.06501,2021-08-02 11:09
Trump,2021-04-02,D,8.812404,88.85838,2021-08-02 11:08
Biden,2021-04-02,D,88.80172,5.987051,2021-08-02 11:08
Biden,2021-04-02,R,27.64291,59.79015,2021-08-02 11:10
Biden,2021-04-02,all,58.49546,28.46085,2021-08-02 11:11
Trump,2021-04-02,I,35.86488,57.75117,2021-08-02 11:09
Trump,2021-04-02,R,76.12318,20.32731,2021-08-02 11:10
Trump,2021-03-02,D,8.812404,88.85838,2021-08-02 11:08
Trump,2021-03-02,I,35.86488,57.75117,2021-08-02 11:09
Trump,2021-03-02,all,38.27279,57.86994,2021-08-02 11:11
Biden,2021-03-02,R,27.64291,59.79015,2021-08-02 11:10
Biden,2021-03-02,all,58.49546,28.46085,2021-08-02 11:11
Biden,2021-03-02,I,51.32995,30.06501,2021-08-02 11:09
Biden,2021-03-02,D,88.80172,5.987051,2021-08-02 11:08
Trump,2021-03-02,R,76.12318,20.32731,2021-08-02 11:10
Trump,2021-02-02,D,8.812404,88.85838,2021-08-02 11:08
Biden,2021-02-02,all,58.49546,28.46085,2021-08-02 11:11
Biden,2021-02-02,R,27.64291,59.79015,2021-08-02 11:10
Biden,2021-02-02,I,51.32995,30.06501,2021-08-02 11:09
Trump,2021-02-02,I,35.86488,57.75117,2021-08-02 11:09
Trump,2021-02-02,R,76.12318,20.32731,2021-08-02 11:10
Trump,2021-02-02,all,38.27279,57.86994,2021-08-02 11:11
Biden,2021-02-02,D,88.80172,5.987051,2021-08-02 11:08
Biden,2021-01-02,I,52.07505,28.3127,2021-08-02 11:09
Trump,2021-01-02,R,76.12318,20.32731,2021-08-02 11:10
Biden,2021-01-02,D,88.49104,5.05652,2021-08-02 11:08
Biden,2021-01-02,all,59.69211,26.58337,2021-08-02 11:11
Trump,2021-01-02,all,38.27279,57.86994,2021-08-02 11:11
Trump,2021-01-02,I,35.86488,57.75117,2021-08-02 11:09
Trump,2021-01-02,D,8.812404,88.85838,2021-08-02 11:08
Biden,2021-01-02,R,29.95347,56.09128,2021-08-02 11:10
Biden,2021-31-01,R,24,54,2021-08-02 11:10
Biden,2021-31-01,I,46,25,2021-08-02 11:09
Trump,2021-31-01,I,35.86488,57.75117,2021-08-02 11:09
Trump,2021-31-01,all,38.27279,57.86994,2021-08-02 11:11
Trump,2021-31-01,D,8.812404,88.85838,2021-08-02 11:08
Biden,2021-31-01,D,84,3,2021-08-02 11:08
Trump,2021-31-01,R,76.12318,20.32731,2021-08-02 11:10
Biden,2021-31-01,all,59.10518,25.29784,2021-08-02 11:11
Biden,2021-30-01,R,24,54,2021-08-02 11:10
Trump,2021-30-01,I,35.86488,57.75117,2021-08-02 11:09
Trump,2021-30-01,D,8.812404,88.85838,2021-08-02 11:08
Biden,2021-30-01,all,59.10518,25.29784,2021-08-02 11:11
Trump,2021-30-01,all,38.27279,57.86994,2021-08-02 11:12
Biden,2021-30-01,I,46,25,2021-08-02 11:09
Biden,2021-30-01,D,84,3,2021-08-02 11:08
Trump,2021-30-01,R,76.12318,20.32731,2021-08-02 11:10
Biden,2021-29-01,all,59.10518,25.29784,2021-08-02 11:11
Trump,2021-29-01,D,8.812404,88.85838,2021-08-02 11:08
Biden,2021-29-01,I,46,25,2021-08-02 11:09
Trump,2021-29-01,all,38.27279,57.86994,2021-08-02 11:12
Trump,2021-29-01,R,76.12318,20.32731,2021-08-02 11:10
Trump,2021-29-01,I,35.86488,57.75117,2021-08-02 11:09
Biden,2021-29-01,D,84,3,2021-08-02 11:08
Biden,2021-29-01,R,24,54,2021-08-02 11:10
Trump,2021-28-01,D,8.812404,88.85838,2021-08-02 11:08
Biden,2021-28-01,R,24,54,2021-08-02 11:10
Trump,2021-28-01,all,38.27279,57.86994,2021-08-02 11:12
Trump,2021-28-01,I,35.86488,57.75117,2021-08-02 11:09
Trump,2021-28-01,R,76.12318,20.32731,2021-08-02 11:10
Biden,2021-28-01,I,46,25,2021-08-02 11:09
Biden,2021-28-01,D,84,3,2021-08-02 11:08
Biden,2021-28-01,all,60.61885,27.48654,2021-08-02 11:11
Biden,2021-27-01,D,84,3,2021-08-02 11:08
Trump,2021-27-01,all,38.27279,57.86994,2021-08-02 11:12
Biden,2021-27-01,R,24,54,2021-08-02 11:10
Trump,2021-27-01,I,35.86488,57.75117,2021-08-02 11:09
Trump,2021-27-01,D,8.812404,88.85838,2021-08-02 11:08
Biden,2021-27-01,I,46,25,2021-08-02 11:09
Trump,2021-27-01,R,76.12318,20.32731,2021-08-02 11:10
Biden,2021-27-01,all,60.61885,27.48654,2021-08-02 11:11
Biden,2021-26-01,all,60.61885,27.48654,2021-08-02 11:11
Trump,2021-26-01,I,35.86488,57.75117,2021-08-02 11:09
Biden,2021-26-01,R,24,54,2021-08-02 11:10
Trump,2021-26-01,R,76.12318,20.32731,2021-08-02 11:10
Biden,2021-26-01,D,84,3,2021-08-02 11:08
Biden,2021-26-01,I,46,25,2021-08-02 11:09
Trump,2021-26-01,all,38.27279,57.86994,2021-08-02 11:12
Trump,2021-26-01,D,8.812404,88.85838,2021-08-02 11:08
Trump,2021-25-01,I,35.86488,57.75117,2021-08-02 11:09
Trump,2021-25-01,D,8.812404,88.85838,2021-08-02 11:08
Trump,2021-25-01,all,38.27279,57.86994,2021-08-02 11:12
Trump,2021-25-01,R,76.12318,20.32731,2021-08-02 11:10
Biden,2021-25-01,all,69,30.08231,2021-08-02 11:11
Trump,2021-24-01,D,8.812404,88.85838,2021-08-02 11:08
Trump,2021-24-01,all,38.27279,57.86994,2021-08-02 11:12
Biden,2021-24-01,all,69,30.08231,2021-08-02 11:11
Trump,2021-24-01,R,76.12318,20.32731,2021-08-02 11:10
Trump,2021-24-01,I,35.86488,57.75117,2021-08-02 11:09
Trump,2021-23-01,all,38.27279,57.86994,2021-08-02 11:12
Trump,2021-23-01,R,76.12318,20.32731,2021-08-02 11:11
Biden,2021-23-01,all,69,30.08231,2021-08-02 11:11
Trump,2021-23-01,D,8.812404,88.85838,2021-08-02 11:08
Trump,2021-23-01,I,35.86488,57.75117,2021-08-02 11:09
Trump,2021-22-01,R,76.12318,20.32731,2021-08-02 11:11
Biden,2021-22-01,all,69,31,2021-08-02 11:11
Trump,2021-22-01,I,35.86488,57.75117,2021-08-02 11:09
Trump,2021-22-01,D,8.812404,88.85838,2021-08-02 11:09
Trump,2021-22-01,all,38.27279,57.86994,2021-08-02 11:12
Trump,2021-21-01,D,8.812404,88.85838,2021-08-02 11:09
Trump,2021-21-01,I,35.86488,57.75117,2021-08-02 11:10
Trump,2021-21-01,all,38.27279,57.86994,2021-08-02 11:12
Trump,2021-21-01,R,76.12318,20.32731,2021-08-02 11:11
Trump,2021-20-01,D,8.2443338,89.425699,2021-20-01 10:30
Trump,2021-20-01,I,35.627978,58.784914,2021-20-01 10:30
Trump,2021-20-01,R,76.509623,20.300925,2021-20-01 10:30
Trump,2021-20-01,all,38.074485,58.215197,2021-20-01 10:30
Trump,2021-19-01,D,8.8594259,88.2636,2021-19-01 09:50
Trump,2021-19-01,I,36.033346,57.873849,2021-19-01 09:50
Trump,2021-19-01,R,78.602277,18.504907,2021-19-01 09:50
Trump,2021-19-01,all,38.916064,57.110914,2021-19-01 09:50
Trump,2021-18-01,all,39.381889,56.719158,2021-19-01 08:35
Trump,2021-18-01,R,78.935102,18.299138,2021-19-01 08:35
Trump,2021-18-01,D,9.274606,87.78458,2021-19-01 08:35
Trump,2021-18-01,I,36.224159,57.581612,2021-19-01 08:35
Trump,2021-17-01,D,9.591489,87.289807,2021-17-01 13:10
Trump,2021-17-01,I,34.965922,58.701921,2021-17-01 13:10
Trump,2021-17-01,R,78.86333,18.553489,2021-17-01 13:10
Trump,2021-17-01,all,39.403776,56.757776,2021-17-01 13:10
Trump,2021-16-01,all,39.403776,56.757776,2021-17-01 08:55
Trump,2021-16-01,D,9.591489,87.289807,2021-17-01 08:55
Trump,2021-16-01,R,78.86333,18.553489,2021-17-01 08:55
Trump,2021-16-01,I,34.965922,58.701921,2021-17-01 08:55
Trump,2021-15-01,D,10.011091,86.743792,2021-15-01 09:30
Trump,2021-15-01,I,35.013016,58.182527,2021-15-01 09:30
Trump,2021-15-01,R,79.129507,18.320891,2021-15-01 09:30
Trump,2021-15-01,all,39.795619,56.16025,2021-15-01 09:30
Trump,2021-14-01,I,35.013016,58.182527,2021-15-01 09:25
Trump,2021-14-01,D,10.011091,86.743792,2021-15-01 09:25
Trump,2021-14-01,R,79.129507,18.320891,2021-15-01 09:25
Trump,2021-14-01,all,39.795619,56.16025,2021-15-01 09:25
Trump,2021-13-01,D,9.9469755,86.727407,2021-13-01 14:05
Trump,2021-13-01,I,35.013016,58.182527,2021-13-01 14:05
Trump,2021-13-01,R,79.752247,17.829273,2021-13-01 14:05
Trump,2021-13-01,all,39.765741,56.122496,2021-13-01 14:05
Trump,2021-12-01,D,10.096964,86.493257,2021-13-01 08:55
Trump,2021-12-01,I,35.091583,58.367665,2021-13-01 08:55
Trump,2021-12-01,all,39.930196,56.172541,2021-13-01 08:55
Trump,2021-12-01,R,80.265978,17.611338,2021-13-01 08:55
Trump,2021-11-01,D,10.096964,86.493257,2021-11-01 19:50
Trump,2021-11-01,I,35.091583,58.367665,2021-11-01 19:50
Trump,2021-11-01,R,80.265978,17.611338,2021-11-01 19:50
Trump,2021-11-01,all,39.930196,56.172541,2021-11-01 19:50
Trump,2021-10-01,D,10.125203,86.4999,2021-11-01 12:25
Trump,2021-10-01,R,80.911608,17.040844,2021-11-01 12:25
Trump,2021-10-01,I,35.493123,57.993971,2021-11-01 12:25
Trump,2021-10-01,all,40.133856,55.984851,2021-11-01 12:25
Trump,2021-09-01,all,40.133856,55.984851,2021-11-01 12:26
Trump,2021-09-01,D,10.125203,86.4999,2021-11-01 12:25
Trump,2021-09-01,I,35.493123,57.993971,2021-11-01 12:25
Trump,2021-09-01,R,80.911608,17.040844,2021-11-01 12:25
Trump,2021-08-01,I,35.493123,57.993971,2021-11-01 12:25
Trump,2021-08-01,R,80.911608,17.040844,2021-11-01 12:25
Trump,2021-08-01,D,10.125203,86.4999,2021-11-01 12:25
Trump,2021-08-01,all,40.133856,55.984851,2021-11-01 12:26
Trump,2021-07-01,D,10.125203,86.4999,2021-07-01 13:15
Trump,2021-07-01,I,35.493123,57.993971,2021-07-01 13:15
Trump,2021-07-01,R,80.911608,17.040844,2021-07-01 13:15
Trump,2021-07-01,all,40.133856,55.984851,2021-07-01 13:15
Trump,2021-06-01,D,9.3912046,88.704555,2021-06-01 14:45
Trump,2021-06-01,I,34.652263,58.610737,2021-06-01 14:45
Trump,2021-06-01,R,81.191676,16.661694,2021-06-01 14:45
Trump,2021-06-01,all,40.400052,55.773531,2021-06-01 14:45
Trump,2021-05-01,D,9.6561649,88.678672,2021-05-01 08:55
Trump,2021-05-01,I,34.530177,59.05082,2021-05-01 08:55
Trump,2021-05-01,R,81.358086,16.262656,2021-05-01 08:55
Trump,2021-05-01,all,40.006717,56.133517,2021-05-01 08:55
Trump,2021-04-01,D,9.5047578,88.800538,2021-05-01 08:35
Trump,2021-04-01,I,34.46289,58.892389,2021-05-01 08:35
Trump,2021-04-01,all,40.016428,56.042504,2021-05-01 08:36
Trump,2021-04-01,R,81.135586,16.305441,2021-05-01 08:36
Trump,2021-03-01,R,81.135586,16.305441,2021-05-01 08:36
Trump,2021-03-01,I,34.46289,58.892389,2021-05-01 08:35
Trump,2021-03-01,all,40.016428,56.042504,2021-05-01 08:36
Trump,2021-03-01,D,9.5047578,88.800538,2021-05-01 08:35
Trump,2021-02-01,R,81.135586,16.305441,2021-05-01 08:36
Trump,2021-02-01,I,34.46289,58.892389,2021-05-01 08:35
Trump,2021-02-01,all,40.016428,56.042504,2021-05-01 08:37
Trump,2021-02-01,D,9.5047578,88.800538,2021-05-01 08:35
Trump,2021-01-01,R,81.135586,16.305441,2021-05-01 08:36
Trump,2021-01-01,all,40.016428,56.042504,2021-05-01 08:37
Trump,2021-01-01,I,34.46289,58.892389,2021-05-01 08:35
Trump,2021-01-01,D,9.5047578,88.800538,2021-05-01 08:35
Trump,2020-31-12,I,34.46289,58.892389,2021-05-01 08:35
Trump,2020-31-12,R,81.135586,16.305441,2021-05-01 08:36
Trump,2020-31-12,all,40.016428,56.042504,2021-05-01 08:37
Trump,2020-31-12,D,9.5047578,88.800538,2021-05-01 08:35
Trump,2020-30-12,I,34.46289,58.892389,2021-05-01 08:36
Trump,2020-30-12,all,40.016428,56.042504,2021-05-01 08:37
Trump,2020-30-12,D,9.5047578,88.800538,2021-05-01 08:35
Trump,2020-30-12,R,81.135586,16.305441,2021-05-01 08:36
Trump,2020-29-12,R,81.135586,16.305441,2021-05-01 08:36
Trump,2020-29-12,I,34.46289,58.892389,2021-05-01 08:36
Trump,2020-29-12,D,9.5047578,88.800538,2021-05-01 08:35
Trump,2020-29-12,all,40.016428,56.042504,2021-05-01 08:37
Trump,2020-28-12,I,34.46289,58.892389,2021-05-01 08:36
Trump,2020-28-12,R,81.135586,16.305441,2021-05-01 08:36
Trump,2020-28-12,D,9.5047578,88.800538,2021-05-01 08:35
Trump,2020-28-12,all,40.016428,56.042504,2021-05-01 08:37
Trump,2020-27-12,I,34.46289,58.892389,2020-27-12 02:30
Trump,2020-27-12,D,9.5047578,88.800538,2020-27-12 02:30
Trump,2020-27-12,all,40.016428,56.042504,2020-27-12 02:30
Trump,2020-27-12,R,81.135586,16.305441,2020-27-12 02:30
Trump,2020-26-12,R,81.135586,16.305441,2020-27-12 02:30
Trump,2020-26-12,D,9.5047578,88.800538,2020-27-12 02:30
Trump,2020-26-12,I,34.46289,58.892389,2020-27-12 02:30
Trump,2020-26-12,all,40.016428,56.042504,2020-27-12 02:30
Trump,2020-25-12,R,81.135586,16.305441,2020-27-12 02:30
Trump,2020-25-12,D,9.5047578,88.800538,2020-27-12 02:30
Trump,2020-25-12,all,40.016428,56.042504,2020-27-12 02:30
Trump,2020-25-12,I,34.46289,58.892389,2020-27-12 02:30
Trump,2020-24-12,D,9.5047578,88.800538,2020-24-12 08:55
Trump,2020-24-12,I,34.46289,58.892389,2020-24-12 08:55
Trump,2020-24-12,R,81.135586,16.305441,2020-24-12 08:55
Trump,2020-24-12,all,40.016428,56.042504,2020-24-12 08:55
Trump,2020-23-12,D,9.5047578,88.800538,2020-23-12 10:15
Trump,2020-23-12,I,34.46289,58.892389,2020-23-12 10:15
Trump,2020-23-12,R,81.135586,16.305441,2020-23-12 10:15
Trump,2020-23-12,all,40.016428,56.042504,2020-23-12 10:15
Trump,2020-22-12,D,9.4262531,89.303792,2020-22-12 18:15
Trump,2020-22-12,I,34.5758,59.290908,2020-22-12 18:15
Trump,2020-22-12,R,80.817897,16.659066,2020-22-12 18:15
Trump,2020-22-12,all,39.938407,56.389217,2020-22-12 18:15
Trump,2020-21-12,D,9.4262531,89.303792,2020-21-12 19:30
Trump,2020-21-12,I,34.5758,59.290908,2020-21-12 19:30
Trump,2020-21-12,R,80.817897,16.659066,2020-21-12 19:30
Trump,2020-21-12,all,39.909318,56.530977,2020-21-12 19:30
Trump,2020-20-12,D,9.1485123,89.597264,2020-21-12 10:15
Trump,2020-20-12,R,80.535143,16.800677,2020-21-12 10:15
Trump,2020-20-12,all,39.968441,56.484064,2020-21-12 10:15
Trump,2020-20-12,I,34.83729,59.162919,2020-21-12 10:15
Trump,2020-19-12,I,34.540248,59.17052,2020-21-12 10:15
Trump,2020-19-12,D,9.5927406,88.934946,2020-21-12 10:15
Trump,2020-19-12,all,39.998659,56.576071,2020-21-12 10:15
Trump,2020-19-12,R,80.229476,17.200626,2020-21-12 10:15
Trump,2020-18-12,D,9.5927406,88.934946,2020-18-12 22:00
Trump,2020-18-12,I,34.540248,59.17052,2020-18-12 22:00
Trump,2020-18-12,R,80.229476,17.200626,2020-18-12 22:00
Trump,2020-18-12,all,39.998659,56.576071,2020-18-12 22:00
Trump,2020-17-12,D,8.9859708,89.591986,2020-17-12 02:20
Trump,2020-17-12,I,34.540248,59.17052,2020-17-12 02:20
Trump,2020-17-12,R,79.936383,17.347697,2020-17-12 02:20
Trump,2020-17-12,all,39.667176,56.897439,2020-17-12 02:20
Trump,2020-16-12,D,8.9859708,89.591986,2020-16-12 16:55
Trump,2020-16-12,I,34.540248,59.17052,2020-16-12 16:55
Trump,2020-16-12,R,79.936383,17.347697,2020-16-12 16:55
Trump,2020-16-12,all,39.667176,56.897439,2020-16-12 16:55
Trump,2020-15-12,D,9.0867829,89.455684,2020-15-12 12:50
Trump,2020-15-12,I,34.909324,59.24778,2020-15-12 12:50
Trump,2020-15-12,R,79.740381,17.691723,2020-15-12 12:50
Trump,2020-15-12,all,39.779305,57.031619,2020-15-12 12:50
Trump,2020-14-12,D,9.0172171,89.591141,2020-14-12 21:15
Trump,2020-14-12,I,35.250991,59.27664,2020-14-12 21:15
Trump,2020-14-12,R,79.960915,17.474597,2020-14-12 21:15
Trump,2020-14-12,all,39.868509,56.910841,2020-14-12 21:15
Trump,2020-13-12,all,39.502766,57.146684,2020-13-12 21:25
Trump,2020-13-12,I,35.12897,59.071646,2020-13-12 21:25
Trump,2020-13-12,R,79.890896,17.369757,2020-13-12 21:25
Trump,2020-13-12,D,8.1574154,90.357753,2020-13-12 21:25
Trump,2020-12-12,R,79.890896,17.369757,2020-13-12 21:25
Trump,2020-12-12,all,39.502766,57.146684,2020-13-12 21:25
Trump,2020-12-12,D,8.1574154,90.357753,2020-13-12 21:25
